Data,Matricula,Setor,Violacao_Minutos,Atestado,Dia_Semana
2026-03-11,MAT0113,Operacional,0,0,Wednesday
2026-03-11,MAT0114,Transporte,0,0,Wednesday
2026-03-11,MAT0115,Operacional,0,0,Wednesday
2026-03-11,MAT0116,Expedição,0,0,Wednesday
2026-03-11,MAT0117,Logística,0,0,Wednesday
2026-03-11,MAT0118,Logística,114,1,Wednesday
2026-03-11,MAT0119,Transporte,0,0,Wednesday
2026-03-11,MAT0120,Logística,0,0,Wednesday
2026-03-11,MAT0121,Transporte,0,0,Wednesday
2026-03-11,MAT0122,Expedição,0,0,Wednesday
2026-03-11,MAT0123,Operacional,122,0,Wednesday
2026-03-11,MAT0124,Operacional,0,1,Wednesday
2026-03-11,MAT0125,Logística,0,0,Wednesday
2026-03-11,MAT0126,Operacional,0,0,Wednesday
2026-03-11,MAT0127,Expedição,0,0,Wednesday
2026-03-11,MAT0128,Transporte,0,0,Wednesday
2026-03-11,MAT0129,Expedição,0,1,Wednesday
2026-03-11,MAT0130,Transporte,0,0,Wednesday
2026-03-11,MAT0131,Operacional,0,0,Wednesday
2026-03-11,MAT0132,Operacional,0,0,Wednesday
2026-03-11,MAT0133,Expedição,0,0,Wednesday
2026-03-11,MAT0134,Logística,0,0,Wednesday
2026-03-11,MAT0135,Logística,0,0,Wednesday
2026-03-11,MAT0136,Logística,154,1,Wednesday
2026-03-11,MAT0137,Logística,0,0,Wednesday
2026-03-11,MAT0138,Logística,181,1,Wednesday
2026-03-11,MAT0139,Logística,0,0,Wednesday
2026-03-11,MAT0140,Transporte,0,0,Wednesday
2026-03-11,MAT0141,Logística,0,0,Wednesday
2026-03-11,MAT0142,Transporte,103,0,Wednesday
2026-03-11,MAT0143,Logística,0,0,Wednesday
2026-03-11,MAT0144,Transporte,0,0,Wednesday
2026-03-11,MAT0145,Expedição,0,0,Wednesday
2026-03-11,MAT0146,Operacional,0,0,Wednesday
2026-03-11,MAT0147,Logística,0,0,Wednesday
2026-03-11,MAT0148,Transporte,154,0,Wednesday
2026-03-11,MAT0149,Operacional,117,0,Wednesday
2026-03-11,MAT0150,Operacional,0,0,Wednesday
2026-03-12,MAT0001,Logística,0,0,Thursday
2026-03-12,MAT0002,Operacional,0,0,Thursday
2026-03-12,MAT0003,Operacional,0,1,Thursday
2026-03-12,MAT0004,Logística,0,0,Thursday
2026-03-12,MAT0005,Transporte,176,1,Thursday
2026-03-12,MAT0006,Transporte,0,1,Thursday
2026-03-12,MAT0007,Logística,0,0,Thursday
2026-03-12,MAT0008,Operacional,0,0,Thursday
2026-03-12,MAT0009,Transporte,0,0,Thursday
2026-03-12,MAT0010,Transporte,0,0,Thursday
2026-03-12,MAT0011,Operacional,0,0,Thursday
2026-03-12,MAT0012,Transporte,136,1,Thursday
2026-03-12,MAT0013,Expedição,0,0,Thursday
2026-03-12,MAT0014,Logística,0,0,Thursday
2026-03-12,MAT0015,Expedição,0,0,Thursday
2026-03-12,MAT0016,Operacional,0,0,Thursday
2026-03-12,MAT0017,Operacional,0,0,Thursday
2026-03-12,MAT0018,Operacional,0,0,Thursday
2026-03-12,MAT0019,Expedição,0,0,Thursday
2026-03-12,MAT0020,Operacional,0,0,Thursday
2026-03-12,MAT0021,Operacional,0,0,Thursday
2026-03-12,MAT0022,Logística,0,0,Thursday
2026-03-12,MAT0023,Logística,0,0,Thursday
2026-03-12,MAT0024,Transporte,0,0,Thursday
2026-03-12,MAT0025,Transporte,137,0,Thursday
2026-03-12,MAT0026,Operacional,0,0,Thursday
2026-03-12,MAT0027,Operacional,0,0,Thursday
2026-03-12,MAT0028,Logística,0,0,Thursday
2026-03-12,MAT0029,Expedição,0,0,Thursday
2026-03-12,MAT0030,Operacional,0,0,Thursday
2026-03-12,MAT0031,Expedição,0,0,Thursday
2026-03-12,MAT0032,Operacional,0,0,Thursday
2026-03-12,MAT0033,Operacional,0,0,Thursday
2026-03-12,MAT0034,Transporte,0,0,Thursday
2026-03-12,MAT0035,Transporte,0,0,Thursday
2026-03-12,MAT0036,Operacional,0,0,Thursday
2026-03-12,MAT0037,Operacional,137,1,Thursday
2026-03-12,MAT0038,Transporte,0,0,Thursday
2026-03-12,MAT0039,Logística,0,1,Thursday
2026-03-12,MAT0040,Operacional,0,0,Thursday
2026-03-12,MAT0041,Expedição,0,0,Thursday
2026-03-12,MAT0042,Operacional,0,0,Thursday
2026-03-12,MAT0043,Expedição,114,0,Thursday
2026-03-12,MAT0044,Expedição,0,0,Thursday
2026-03-12,MAT0045,Operacional,0,0,Thursday
2026-03-12,MAT0046,Expedição,0,0,Thursday
2026-03-12,MAT0047,Logística,0,0,Thursday
2026-03-12,MAT0048,Logística,0,0,Thursday
2026-03-12,MAT0049,Expedição,0,0,Thursday
2026-03-12,MAT0050,Transporte,0,0,Thursday
2026-03-12,MAT0051,Logística,0,0,Thursday
2026-03-12,MAT0052,Transporte,0,0,Thursday
2026-03-12,MAT0053,Operacional,0,0,Thursday
2026-03-12,MAT0054,Transporte,0,0,Thursday
2026-03-12,MAT0055,Expedição,0,0,Thursday
2026-03-12,MAT0056,Transporte,0,0,Thursday
2026-03-12,MAT0057,Transporte,0,0,Thursday
2026-03-12,MAT0058,Logística,0,1,Thursday
2026-03-12,MAT0059,Logística,0,0,Thursday
2026-03-12,MAT0060,Transporte,0,0,Thursday
2026-03-12,MAT0061,Expedição,0,0,Thursday
2026-03-12,MAT0062,Transporte,101,0,Thursday
2026-03-12,MAT0063,Expedição,156,1,Thursday
2026-03-12,MAT0064,Expedição,0,0,Thursday
2026-03-12,MAT0065,Logística,162,1,Thursday
2026-03-12,MAT0066,Logística,0,0,Thursday
2026-03-12,MAT0067,Operacional,0,0,Thursday
2026-03-12,MAT0068,Operacional,0,0,Thursday
2026-03-12,MAT0069,Expedição,0,0,Thursday
2026-03-12,MAT0070,Logística,0,0,Thursday
2026-03-12,MAT0071,Expedição,103,0,Thursday
2026-03-12,MAT0072,Logística,0,0,Thursday
2026-03-12,MAT0073,Operacional,153,0,Thursday
2026-03-12,MAT0074,Operacional,0,0,Thursday
2026-03-12,MAT0075,Expedição,178,1,Thursday
2026-03-12,MAT0076,Expedição,0,0,Thursday
2026-03-12,MAT0077,Operacional,149,1,Thursday
2026-03-12,MAT0078,Logística,99,1,Thursday
2026-03-12,MAT0079,Operacional,0,0,Thursday
2026-03-12,MAT0080,Transporte,0,0,Thursday
2026-03-12,MAT0081,Operacional,0,0,Thursday
2026-03-12,MAT0082,Transporte,0,0,Thursday
2026-03-12,MAT0083,Expedição,0,0,Thursday
2026-03-12,MAT0084,Logística,0,0,Thursday
2026-03-12,MAT0085,Transporte,0,0,Thursday
2026-03-12,MAT0086,Logística,0,0,Thursday
2026-03-12,MAT0087,Transporte,0,0,Thursday
2026-03-12,MAT0088,Expedição,183,1,Thursday
2026-03-12,MAT0089,Expedição,0,0,Thursday
2026-03-12,MAT0090,Operacional,0,0,Thursday
2026-03-12,MAT0091,Expedição,0,0,Thursday
2026-03-12,MAT0092,Operacional,144,1,Thursday
2026-03-12,MAT0093,Logística,0,0,Thursday
2026-03-12,MAT0094,Operacional,0,0,Thursday
2026-03-12,MAT0095,Transporte,0,0,Thursday
2026-03-12,MAT0096,Logística,0,0,Thursday
2026-03-12,MAT0097,Transporte,0,0,Thursday
2026-03-12,MAT0098,Expedição,0,0,Thursday
2026-03-12,MAT0099,Transporte,0,0,Thursday
2026-03-12,MAT0100,Transporte,0,0,Thursday
2026-03-12,MAT0101,Expedição,0,0,Thursday
2026-03-12,MAT0102,Operacional,0,0,Thursday
2026-03-12,MAT0103,Operacional,0,0,Thursday
2026-03-12,MAT0104,Operacional,0,0,Thursday
2026-03-12,MAT0105,Logística,139,1,Thursday
2026-03-12,MAT0106,Expedição,0,0,Thursday
2026-03-12,MAT0107,Operacional,136,1,Thursday
2026-03-12,MAT0108,Transporte,0,0,Thursday
2026-03-12,MAT0109,Transporte,0,0,Thursday
2026-03-12,MAT0110,Expedição,105,1,Thursday
2026-03-12,MAT0111,Expedição,152,1,Thursday
2026-03-12,MAT0112,Operacional,0,0,Thursday
2026-03-12,MAT0113,Operacional,0,0,Thursday
2026-03-12,MAT0114,Transporte,0,0,Thursday
2026-03-12,MAT0115,Operacional,0,0,Thursday
2026-03-12,MAT0116,Expedição,0,0,Thursday
2026-03-12,MAT0117,Logística,0,0,Thursday
2026-03-12,MAT0118,Logística,0,0,Thursday
2026-03-12,MAT0119,Transporte,0,0,Thursday
2026-03-12,MAT0120,Logística,0,0,Thursday
2026-03-12,MAT0121,Transporte,0,1,Thursday
2026-03-12,MAT0122,Expedição,0,1,Thursday
2026-03-12,MAT0123,Operacional,155,1,Thursday
2026-03-12,MAT0124,Operacional,0,0,Thursday
2026-03-12,MAT0125,Logística,0,0,Thursday
2026-03-12,MAT0126,Operacional,0,0,Thursday
2026-03-12,MAT0127,Expedição,165,0,Thursday
2026-03-12,MAT0128,Transporte,0,0,Thursday
2026-03-12,MAT0129,Expedição,0,0,Thursday
2026-03-12,MAT0130,Transporte,0,0,Thursday
2026-03-12,MAT0131,Operacional,0,0,Thursday
2026-03-12,MAT0132,Operacional,0,0,Thursday
2026-03-12,MAT0133,Expedição,0,0,Thursday
2026-03-12,MAT0134,Logística,0,0,Thursday
2026-03-12,MAT0135,Logística,0,0,Thursday
2026-03-12,MAT0136,Logística,0,0,Thursday
2026-03-12,MAT0137,Logística,0,0,Thursday
2026-03-12,MAT0138,Logística,0,0,Thursday
2026-03-12,MAT0139,Logística,0,0,Thursday
2026-03-12,MAT0140,Transporte,113,0,Thursday
2026-03-12,MAT0141,Logística,0,0,Thursday
2026-03-12,MAT0142,Transporte,0,0,Thursday
2026-03-12,MAT0143,Logística,0,0,Thursday
2026-03-12,MAT0144,Transporte,0,0,Thursday
2026-03-12,MAT0145,Expedição,135,1,Thursday
2026-03-12,MAT0146,Operacional,0,0,Thursday
2026-03-12,MAT0147,Logística,0,0,Thursday
2026-03-12,MAT0148,Transporte,0,0,Thursday
2026-03-12,MAT0149,Operacional,0,0,Thursday
2026-03-12,MAT0150,Operacional,180,1,Thursday
2026-03-13,MAT0001,Logística,0,0,Friday
2026-03-13,MAT0002,Operacional,0,0,Friday
2026-03-13,MAT0003,Operacional,0,0,Friday
2026-03-13,MAT0004,Logística,0,0,Friday
2026-03-13,MAT0005,Transporte,0,0,Friday
2026-03-13,MAT0006,Transporte,0,0,Friday
2026-03-13,MAT0007,Logística,0,0,Friday
2026-03-13,MAT0008,Operacional,0,0,Friday
2026-03-13,MAT0009,Transporte,0,0,Friday
2026-03-13,MAT0010,Transporte,0,0,Friday
2026-03-13,MAT0011,Operacional,0,0,Friday
2026-03-13,MAT0012,Transporte,111,0,Friday
2026-03-13,MAT0013,Expedição,0,0,Friday
2026-03-13,MAT0014,Logística,0,0,Friday
2026-03-13,MAT0015,Expedição,98,0,Friday
2026-03-13,MAT0016,Operacional,0,0,Friday
2026-03-13,MAT0017,Operacional,0,0,Friday
2026-03-13,MAT0018,Operacional,171,1,Friday
2026-03-13,MAT0019,Expedição,0,0,Friday
2026-03-13,MAT0020,Operacional,0,0,Friday
2026-03-13,MAT0021,Operacional,0,1,Friday
2026-03-13,MAT0022,Logística,0,0,Friday
2026-03-13,MAT0023,Logística,0,1,Friday
2026-03-13,MAT0024,Transporte,0,0,Friday
2026-03-13,MAT0025,Transporte,0,0,Friday
2026-03-13,MAT0026,Operacional,0,0,Friday
2026-03-13,MAT0027,Operacional,0,0,Friday
2026-03-13,MAT0028,Logística,0,0,Friday
2026-03-13,MAT0029,Expedição,0,0,Friday
2026-03-13,MAT0030,Operacional,0,0,Friday
2026-03-13,MAT0031,Expedição,164,0,Friday
2026-03-13,MAT0032,Operacional,0,0,Friday
2026-03-13,MAT0033,Operacional,0,0,Friday
2026-03-13,MAT0034,Transporte,0,0,Friday
2026-03-13,MAT0035,Transporte,0,0,Friday
2026-03-13,MAT0036,Operacional,0,0,Friday
2026-03-13,MAT0037,Operacional,0,0,Friday
2026-03-13,MAT0038,Transporte,0,0,Friday
2026-03-13,MAT0039,Logística,0,0,Friday
2026-03-13,MAT0040,Operacional,0,0,Friday
2026-03-13,MAT0041,Expedição,0,0,Friday
2026-03-13,MAT0042,Operacional,0,0,Friday
2026-03-13,MAT0043,Expedição,0,0,Friday
2026-03-13,MAT0044,Expedição,0,0,Friday
2026-03-13,MAT0045,Operacional,0,0,Friday
2026-03-13,MAT0046,Expedição,0,0,Friday
2026-03-13,MAT0047,Logística,0,0,Friday
2026-03-13,MAT0048,Logística,0,0,Friday
2026-03-13,MAT0049,Expedição,0,0,Friday
2026-03-13,MAT0050,Transporte,0,0,Friday
2026-03-13,MAT0051,Logística,0,0,Friday
2026-03-13,MAT0052,Transporte,0,0,Friday
2026-03-13,MAT0053,Operacional,0,0,Friday
2026-03-13,MAT0054,Transporte,0,0,Friday
2026-03-13,MAT0055,Expedição,0,0,Friday
2026-03-13,MAT0056,Transporte,0,0,Friday
2026-03-13,MAT0057,Transporte,0,0,Friday
2026-03-13,MAT0058,Logística,0,0,Friday
2026-03-13,MAT0059,Logística,0,0,Friday
2026-03-13,MAT0060,Transporte,0,0,Friday
2026-03-13,MAT0061,Expedição,0,0,Friday
2026-03-13,MAT0062,Transporte,0,0,Friday
2026-03-13,MAT0063,Expedição,0,0,Friday
2026-03-13,MAT0064,Expedição,0,0,Friday
2026-03-13,MAT0065,Logística,0,0,Friday
2026-03-13,MAT0066,Logística,0,0,Friday
2026-03-13,MAT0067,Operacional,0,0,Friday
2026-03-13,MAT0068,Operacional,169,1,Friday
2026-03-13,MAT0069,Expedição,0,0,Friday
2026-03-13,MAT0070,Logística,0,0,Friday
2026-03-13,MAT0071,Expedição,0,0,Friday
2026-03-13,MAT0072,Logística,0,0,Friday
2026-03-13,MAT0073,Operacional,174,0,Friday
2026-03-13,MAT0074,Operacional,0,0,Friday
2026-03-13,MAT0075,Expedição,151,1,Friday
2026-03-13,MAT0076,Expedição,0,0,Friday
2026-03-13,MAT0077,Operacional,173,1,Friday
2026-03-13,MAT0078,Logística,0,0,Friday
2026-03-13,MAT0079,Operacional,0,0,Friday
2026-03-13,MAT0080,Transporte,0,0,Friday
2026-03-13,MAT0081,Operacional,133,0,Friday
2026-03-13,MAT0082,Transporte,0,0,Friday
2026-03-13,MAT0083,Expedição,0,0,Friday
2026-03-13,MAT0084,Logística,0,0,Friday
2026-03-13,MAT0085,Transporte,0,0,Friday
2026-03-13,MAT0086,Logística,156,1,Friday
2026-03-13,MAT0087,Transporte,0,1,Friday
2026-03-13,MAT0088,Expedição,126,1,Friday
2026-03-13,MAT0089,Expedição,0,0,Friday
2026-03-13,MAT0090,Operacional,136,1,Friday
2026-03-13,MAT0091,Expedição,0,0,Friday
2026-03-13,MAT0092,Operacional,0,0,Friday
2026-03-13,MAT0093,Logística,0,0,Friday
2026-03-13,MAT0094,Operacional,0,0,Friday
2026-03-13,MAT0095,Transporte,0,0,Friday
2026-03-13,MAT0096,Logística,0,0,Friday
2026-03-13,MAT0097,Transporte,0,0,Friday
2026-03-13,MAT0098,Expedição,0,0,Friday
2026-03-13,MAT0099,Transporte,0,1,Friday
2026-03-13,MAT0100,Transporte,162,0,Friday
2026-03-13,MAT0101,Expedição,99,0,Friday
2026-03-13,MAT0102,Operacional,0,1,Friday
2026-03-13,MAT0103,Operacional,0,0,Friday
2026-03-13,MAT0104,Operacional,0,0,Friday
2026-03-13,MAT0105,Logística,125,0,Friday
2026-03-13,MAT0106,Expedição,0,0,Friday
2026-03-13,MAT0107,Operacional,134,1,Friday
2026-03-13,MAT0108,Transporte,0,0,Friday
2026-03-13,MAT0109,Transporte,0,0,Friday
2026-03-13,MAT0110,Expedição,135,1,Friday
2026-03-13,MAT0111,Expedição,147,0,Friday
2026-03-13,MAT0112,Operacional,0,0,Friday
2026-03-13,MAT0113,Operacional,0,1,Friday
2026-03-13,MAT0114,Transporte,0,0,Friday
2026-03-13,MAT0115,Operacional,0,0,Friday
2026-03-13,MAT0116,Expedição,0,0,Friday
2026-03-13,MAT0117,Logística,0,0,Friday
2026-03-13,MAT0118,Logística,0,0,Friday
2026-03-13,MAT0119,Transporte,0,1,Friday
2026-03-13,MAT0120,Logística,0,0,Friday
2026-03-13,MAT0121,Transporte,0,1,Friday
2026-03-13,MAT0122,Expedição,0,0,Friday
2026-03-13,MAT0123,Operacional,150,1,Friday
2026-03-13,MAT0124,Operacional,0,0,Friday
2026-03-13,MAT0125,Logística,0,0,Friday
2026-03-13,MAT0126,Operacional,0,0,Friday
2026-03-13,MAT0127,Expedição,0,0,Friday
2026-03-13,MAT0128,Transporte,0,0,Friday
2026-03-13,MAT0129,Expedição,0,0,Friday
2026-03-13,MAT0130,Transporte,0,0,Friday
2026-03-13,MAT0131,Operacional,148,1,Friday
2026-03-13,MAT0132,Operacional,0,0,Friday
2026-03-13,MAT0133,Expedição,159,1,Friday
2026-03-13,MAT0134,Logística,0,0,Friday
2026-03-13,MAT0135,Logística,0,0,Friday
2026-03-13,MAT0136,Logística,0,0,Friday
2026-03-13,MAT0137,Logística,0,0,Friday
2026-03-13,MAT0138,Logística,0,0,Friday
2026-03-13,MAT0139,Logística,0,0,Friday
2026-03-13,MAT0140,Transporte,0,0,Friday
2026-03-13,MAT0141,Logística,0,0,Friday
2026-03-13,MAT0142,Transporte,0,0,Friday
2026-03-13,MAT0143,Logística,127,0,Friday
2026-03-13,MAT0144,Transporte,0,0,Friday
2026-03-13,MAT0145,Expedição,173,0,Friday
2026-03-13,MAT0146,Operacional,0,0,Friday
2026-03-13,MAT0147,Logística,0,0,Friday
2026-03-13,MAT0148,Transporte,0,0,Friday
2026-03-13,MAT0149,Operacional,0,0,Friday
2026-03-13,MAT0150,Operacional,0,1,Friday
2026-03-14,MAT0001,Logística,0,0,Saturday
2026-03-14,MAT0002,Operacional,0,0,Saturday
2026-03-14,MAT0003,Operacional,0,0,Saturday
2026-03-14,MAT0004,Logística,0,0,Saturday
2026-03-14,MAT0005,Transporte,0,0,Saturday
2026-03-14,MAT0006,Transporte,108,0,Saturday
2026-03-14,MAT0007,Logística,0,0,Saturday
2026-03-14,MAT0008,Operacional,0,0,Saturday
2026-03-14,MAT0009,Transporte,0,0,Saturday
2026-03-14,MAT0010,Transporte,144,1,Saturday
2026-03-14,MAT0011,Operacional,0,0,Saturday
2026-03-14,MAT0012,Transporte,171,1,Saturday
2026-03-14,MAT0013,Expedição,0,0,Saturday
2026-03-14,MAT0014,Logística,162,1,Saturday
2026-03-14,MAT0015,Expedição,172,1,Saturday
2026-03-14,MAT0016,Operacional,0,0,Saturday
2026-03-14,MAT0017,Operacional,0,0,Saturday
2026-03-14,MAT0018,Operacional,0,0,Saturday
2026-03-14,MAT0019,Expedição,0,0,Saturday
2026-03-14,MAT0020,Operacional,91,0,Saturday
2026-03-14,MAT0021,Operacional,0,0,Saturday
2026-03-14,MAT0022,Logística,0,1,Saturday
2026-03-14,MAT0023,Logística,0,0,Saturday
2026-03-14,MAT0024,Transporte,0,0,Saturday
2026-03-14,MAT0025,Transporte,0,1,Saturday
2026-03-14,MAT0026,Operacional,174,1,Saturday
2026-03-14,MAT0027,Operacional,0,0,Saturday
2026-03-14,MAT0028,Logística,0,0,Saturday
2026-03-14,MAT0029,Expedição,181,1,Saturday
2026-03-14,MAT0030,Operacional,171,1,Saturday
2026-03-14,MAT0031,Expedição,0,0,Saturday
2026-03-14,MAT0032,Operacional,0,0,Saturday
2026-03-14,MAT0033,Operacional,0,1,Saturday
2026-03-14,MAT0034,Transporte,0,0,Saturday
2026-03-14,MAT0035,Transporte,0,0,Saturday
2026-03-14,MAT0036,Operacional,0,1,Saturday
2026-03-14,MAT0037,Operacional,0,0,Saturday
2026-03-14,MAT0038,Transporte,114,0,Saturday
2026-03-14,MAT0039,Logística,0,0,Saturday
2026-03-14,MAT0040,Operacional,0,0,Saturday
2026-03-14,MAT0041,Expedição,0,0,Saturday
2026-03-14,MAT0042,Operacional,0,0,Saturday
2026-03-14,MAT0043,Expedição,0,0,Saturday
2026-03-14,MAT0044,Expedição,0,0,Saturday
2026-03-14,MAT0045,Operacional,0,0,Saturday
2026-03-14,MAT0046,Expedição,0,0,Saturday
2026-03-14,MAT0047,Logística,0,0,Saturday
2026-03-14,MAT0048,Logística,0,0,Saturday
2026-03-14,MAT0049,Expedição,0,0,Saturday
2026-03-14,MAT0050,Transporte,0,0,Saturday
2026-03-14,MAT0051,Logística,0,0,Saturday
2026-03-14,MAT0052,Transporte,138,1,Saturday
2026-03-14,MAT0053,Operacional,0,0,Saturday
2026-03-14,MAT0054,Transporte,0,0,Saturday
2026-03-14,MAT0055,Expedição,0,0,Saturday
2026-03-14,MAT0056,Transporte,0,1,Saturday
2026-03-14,MAT0057,Transporte,0,0,Saturday
2026-03-14,MAT0058,Logística,0,0,Saturday
2026-03-14,MAT0059,Logística,0,0,Saturday
2026-03-14,MAT0060,Transporte,0,0,Saturday
2026-03-14,MAT0061,Expedição,106,0,Saturday
2026-03-14,MAT0062,Transporte,0,0,Saturday
2026-03-14,MAT0063,Expedição,0,0,Saturday
2026-03-14,MAT0064,Expedição,0,0,Saturday
2026-03-14,MAT0065,Logística,0,0,Saturday
2026-03-14,MAT0066,Logística,0,0,Saturday
2026-03-14,MAT0067,Operacional,0,0,Saturday
2026-03-14,MAT0068,Operacional,0,0,Saturday
2026-03-14,MAT0069,Expedição,0,1,Saturday
2026-03-14,MAT0070,Logística,0,0,Saturday
2026-03-14,MAT0071,Expedição,0,0,Saturday
2026-03-14,MAT0072,Logística,0,0,Saturday
2026-03-14,MAT0073,Operacional,0,0,Saturday
2026-03-14,MAT0074,Operacional,0,0,Saturday
2026-03-14,MAT0075,Expedição,144,1,Saturday
2026-03-14,MAT0076,Expedição,102,0,Saturday
2026-03-14,MAT0077,Operacional,0,0,Saturday
2026-03-14,MAT0078,Logística,0,0,Saturday
2026-03-14,MAT0079,Operacional,0,0,Saturday
2026-03-14,MAT0080,Transporte,156,0,Saturday
2026-03-14,MAT0081,Operacional,0,0,Saturday
2026-03-14,MAT0082,Transporte,0,0,Saturday
2026-03-14,MAT0083,Expedição,0,0,Saturday
2026-03-14,MAT0084,Logística,0,0,Saturday
2026-03-14,MAT0085,Transporte,140,1,Saturday
2026-03-14,MAT0086,Logística,134,1,Saturday
2026-03-14,MAT0087,Transporte,0,0,Saturday
2026-03-14,MAT0088,Expedição,101,1,Saturday
2026-03-14,MAT0089,Expedição,0,0,Saturday
2026-03-14,MAT0090,Operacional,109,0,Saturday
2026-03-14,MAT0091,Expedição,0,0,Saturday
2026-03-14,MAT0092,Operacional,0,0,Saturday
2026-03-14,MAT0093,Logística,0,0,Saturday
2026-03-14,MAT0094,Operacional,0,0,Saturday
2026-03-14,MAT0095,Transporte,171,0,Saturday
2026-03-14,MAT0096,Logística,0,0,Saturday
2026-03-14,MAT0097,Transporte,0,0,Saturday
2026-03-14,MAT0098,Expedição,97,0,Saturday
2026-03-14,MAT0099,Transporte,0,0,Saturday
2026-03-14,MAT0100,Transporte,105,0,Saturday
2026-03-14,MAT0101,Expedição,0,0,Saturday
2026-03-14,MAT0102,Operacional,0,0,Saturday
2026-03-14,MAT0103,Operacional,0,0,Saturday
2026-03-14,MAT0104,Operacional,0,0,Saturday
2026-03-14,MAT0105,Logística,0,0,Saturday
2026-03-14,MAT0106,Expedição,0,0,Saturday
2026-03-14,MAT0107,Operacional,130,1,Saturday
2026-03-14,MAT0108,Transporte,0,0,Saturday
2026-03-14,MAT0109,Transporte,0,0,Saturday
2026-03-14,MAT0110,Expedição,0,0,Saturday
2026-03-14,MAT0111,Expedição,0,1,Saturday
2026-03-14,MAT0112,Operacional,0,0,Saturday
2026-03-14,MAT0113,Operacional,0,0,Saturday
2026-03-14,MAT0114,Transporte,0,0,Saturday
2026-03-14,MAT0115,Operacional,179,1,Saturday
2026-03-14,MAT0116,Expedição,0,0,Saturday
2026-03-14,MAT0117,Logística,0,0,Saturday
2026-03-14,MAT0118,Logística,0,0,Saturday
2026-03-14,MAT0119,Transporte,0,0,Saturday
2026-03-14,MAT0120,Logística,0,0,Saturday
2026-03-14,MAT0121,Transporte,0,0,Saturday
2026-03-14,MAT0122,Expedição,0,0,Saturday
2026-03-14,MAT0123,Operacional,166,1,Saturday
2026-03-14,MAT0124,Operacional,0,0,Saturday
2026-03-14,MAT0125,Logística,0,0,Saturday
2026-03-14,MAT0126,Operacional,0,0,Saturday
2026-03-14,MAT0127,Expedição,0,0,Saturday
2026-03-14,MAT0128,Transporte,0,0,Saturday
2026-03-14,MAT0129,Expedição,0,0,Saturday
2026-03-14,MAT0130,Transporte,0,0,Saturday
2026-03-14,MAT0131,Operacional,110,0,Saturday
2026-03-14,MAT0132,Operacional,156,1,Saturday
2026-03-14,MAT0133,Expedição,157,1,Saturday
2026-03-14,MAT0134,Logística,0,0,Saturday
2026-03-14,MAT0135,Logística,0,0,Saturday
2026-03-14,MAT0136,Logística,0,0,Saturday
2026-03-14,MAT0137,Logística,0,0,Saturday
2026-03-14,MAT0138,Logística,0,0,Saturday
2026-03-14,MAT0139,Logística,0,0,Saturday
2026-03-14,MAT0140,Transporte,0,0,Saturday
2026-03-14,MAT0141,Logística,0,0,Saturday
2026-03-14,MAT0142,Transporte,0,0,Saturday
2026-03-14,MAT0143,Logística,0,0,Saturday
2026-03-14,MAT0144,Transporte,0,0,Saturday
2026-03-14,MAT0145,Expedição,167,1,Saturday
2026-03-14,MAT0146,Operacional,0,1,Saturday
2026-03-14,MAT0147,Logística,0,0,Saturday
2026-03-14,MAT0148,Transporte,0,0,Saturday
2026-03-14,MAT0149,Operacional,172,0,Saturday
2026-03-14,MAT0150,Operacional,0,0,Saturday
2026-03-15,MAT0001,Logística,0,0,Sunday
2026-03-15,MAT0002,Operacional,161,1,Sunday
2026-03-15,MAT0003,Operacional,0,0,Sunday
2026-03-15,MAT0004,Logística,0,0,Sunday
2026-03-15,MAT0005,Transporte,0,0,Sunday
2026-03-15,MAT0006,Transporte,120,0,Sunday
2026-03-15,MAT0007,Logística,0,0,Sunday
2026-03-15,MAT0008,Operacional,0,0,Sunday
2026-03-15,MAT0009,Transporte,0,0,Sunday
2026-03-15,MAT0010,Transporte,0,0,Sunday
2026-03-15,MAT0011,Operacional,0,0,Sunday
2026-03-15,MAT0012,Transporte,0,0,Sunday
2026-03-15,MAT0013,Expedição,0,0,Sunday
2026-03-15,MAT0014,Logística,0,0,Sunday
2026-03-15,MAT0015,Expedição,96,1,Sunday
2026-03-15,MAT0016,Operacional,0,0,Sunday
2026-03-15,MAT0017,Operacional,0,0,Sunday
2026-03-15,MAT0018,Operacional,0,0,Sunday
2026-03-15,MAT0019,Expedição,0,0,Sunday
2026-03-15,MAT0020,Operacional,0,0,Sunday
2026-03-15,MAT0021,Operacional,0,0,Sunday
2026-03-15,MAT0022,Logística,0,0,Sunday
2026-03-15,MAT0023,Logística,0,0,Sunday
2026-03-15,MAT0024,Transporte,182,1,Sunday
2026-03-15,MAT0025,Transporte,0,0,Sunday
2026-03-15,MAT0026,Operacional,0,0,Sunday
2026-03-15,MAT0027,Operacional,0,0,Sunday
2026-03-15,MAT0028,Logística,0,0,Sunday
2026-03-15,MAT0029,Expedição,104,0,Sunday
2026-03-15,MAT0030,Operacional,132,1,Sunday
2026-03-15,MAT0031,Expedição,0,0,Sunday
2026-03-15,MAT0032,Operacional,0,0,Sunday
2026-03-15,MAT0033,Operacional,0,0,Sunday
2026-03-15,MAT0034,Transporte,0,0,Sunday
2026-03-15,MAT0035,Transporte,0,0,Sunday
2026-03-15,MAT0036,Operacional,0,0,Sunday
2026-03-15,MAT0037,Operacional,0,0,Sunday
2026-03-15,MAT0038,Transporte,179,0,Sunday
